454.054	1	2290
454.308	1	2323
454.562	1	2382
454.816	1	2358
455.070	1	2400
455.324	1	2399
455.578	1	2401
455.832	1	2455
456.085	1	2420
456.339	1	2451
456.593	1	2448
456.847	1	2510
457.101	1	2498
457.355	1	2533
457.609	1	2531
457.863	1	2540
458.116	1	2592
458.370	1	2587
458.624	1	2585
458.878	1	2573
459.132	1	2622
459.386	1	2667
459.639	1	2674
459.893	1	2671
460.147	1	2675
460.401	1	2691
460.655	1	2705
460.908	1	2742
461.162	1	2737
461.416	1	2742
461.670	1	2772
461.923	1	2784
462.177	1	2813
462.431	1	2829
462.684	1	2837
462.938	1	2865
463.192	1	2890
463.445	1	2865
463.699	1	2925
463.953	1	2925
464.206	1	2934
464.460	1	2954
464.714	1	2975
464.967	1	2963
465.221	1	3007
465.475	1	3022
465.728	1	3064
465.982	1	3083
466.235	1	3088
466.489	1	3143
466.743	1	3181
466.996	1	3164
467.250	1	3058
467.503	1	3161
467.757	1	3213
468.010	1	3200
468.264	1	3151
468.517	1	3200
468.771	1	3261
469.024	1	3278
469.278	1	3335
469.531	1	3310
469.785	1	3332
470.038	1	3393
470.292	1	3426
470.545	1	3419
470.798	1	3445
471.052	1	3495
471.305	1	3466
471.559	1	3502
471.812	1	3530
472.066	1	3560
472.319	1	3541
472.572	1	3561
472.826	1	3615
473.079	1	3621
473.332	1	3668
473.586	1	3722
473.839	1	3747
474.092	1	3737
474.346	1	3755
474.599	1	3790
474.852	1	3828
475.106	1	3845
475.359	1	3843
475.612	1	3923
475.865	1	3927
476.119	1	3975
476.372	1	3995
476.625	1	4042
476.878	1	4061
477.132	1	4098
477.385	1	4129
477.638	1	4114
477.891	1	4164
478.144	1	4157
478.398	1	4270
478.651	1	4328
478.904	1	4324
479.157	1	4325
479.410	1	4344
479.663	1	4386
479.917	1	4418
480.170	1	4465
480.423	1	4459
480.676	1	4520
480.929	1	4582
481.182	1	4585
481.435	1	4594
481.688	1	4599
481.941	1	4712
482.194	1	4704
482.447	1	4743
482.701	1	4797
482.954	1	4795
483.207	1	4854
483.460	1	4872
483.713	1	4846
483.966	1	4939
484.219	1	4973
484.472	1	4954
484.725	1	5056
484.978	1	5043
485.230	1	5110
485.483	1	5112
485.736	1	5163
485.989	1	5161
486.242	1	5289
486.495	1	5312
486.748	1	5306
487.001	1	5303
487.254	1	5409
487.507	1	5416
487.760	1	5445
488.012	1	5476
488.265	1	5478
488.518	1	5515
488.771	1	5565
489.024	1	5548
489.277	1	5560
489.530	1	5692
489.782	1	5649
490.035	1	5732
490.288	1	5713
490.541	1	5747
490.793	1	5791
491.046	1	5784
491.299	1	5843
491.552	1	5882
491.804	1	5881
492.057	1	5923
492.310	1	5921
492.563	1	5986
492.815	1	5977
493.068	1	6033
493.321	1	6075
493.573	1	6090
493.826	1	6053
494.079	1	6207
494.331	1	6233
494.584	1	6246
494.837	1	6219
495.089	1	6800
495.342	1	6283
495.595	1	6244
495.847	1	6412
496.100	1	6369
496.352	1	6429
496.605	1	6417
496.858	1	6410
497.110	1	6488
497.363	1	6571
497.615	1	6574
497.868	1	6633
498.120	1	6635
498.373	1	6616
498.625	1	6683
498.878	1	6765
499.130	1	6741
499.383	1	6785
499.635	1	6800
499.888	1	6850
500.140	1	6846
500.393	1	6930
500.645	1	6910
500.898	1	7043
501.150	1	7055
501.402	1	7077
501.655	1	7141
501.907	1	7196
502.160	1	7241
502.412	1	7264
502.664	1	7285
502.917	1	7313
503.169	1	7404
503.422	1	7404
503.674	1	7428
503.926	1	7519
504.179	1	7536
504.431	1	7608
504.683	1	7634
504.936	1	7555
505.188	1	7733
505.440	1	7742
505.692	1	7789
505.945	1	7829
506.197	1	7882
506.449	1	7904
506.701	1	7976
506.954	1	8078
507.206	1	8081
507.458	1	8148
507.710	1	8171
507.963	1	8257
508.215	1	8223
508.467	1	8337
508.719	1	8363
508.971	1	8444
509.223	1	8437
509.476	1	8493
509.728	1	8521
509.980	1	8581
510.232	1	8609
510.484	1	8687
510.736	1	8711
510.988	1	8773
511.240	1	8847
511.493	1	8831
511.745	1	8868
511.997	1	8979
512.249	1	9014
512.501	1	9026
512.753	1	9125
513.005	1	9142
513.257	1	9185
513.509	1	9197
513.761	1	9272
514.013	1	9327
514.265	1	9345
514.517	1	9424
514.769	1	9465
515.021	1	9440
515.273	1	9448
515.525	1	9558
515.777	1	9535
516.029	1	9666
516.281	1	9718
516.533	1	9661
516.785	1	9809
517.036	1	9799
517.288	1	9825
517.540	1	9899
517.792	1	9853
518.044	1	9901
518.296	1	9900
518.548	1	9949
518.800	1	10077
519.051	1	10060
519.303	1	10076
519.555	1	10075
519.807	1	10051
520.059	1	10213
520.310	1	10229
520.562	1	10252
520.814	1	10249
521.066	1	10322
521.318	1	10345
521.569	1	10410
521.821	1	10490
522.073	1	10498
522.325	1	10476
522.576	1	10519
522.828	1	10629
523.080	1	10586
523.331	1	10647
523.583	1	10754
523.835	1	10703
524.086	1	10711
524.338	1	10688
524.590	1	10600
524.841	1	10595
525.093	1	10827
525.345	1	11048
525.596	1	11107
525.848	1	10968
526.099	1	10991
526.351	1	11036
526.603	1	10980
526.854	1	11090
527.106	1	11405
527.357	1	11368
527.609	1	11404
527.860	1	11405
528.112	1	11462
528.364	1	11504
528.615	1	11603
528.867	1	11697
529.118	1	11744
529.370	1	11682
529.621	1	11709
529.873	1	11854
530.124	1	11889
530.375	1	12023
530.627	1	12095
530.878	1	12116
531.130	1	12249
531.381	1	12259
531.633	1	12251
531.884	1	12363
532.136	1	12389
532.387	1	12420
532.638	1	12628
532.890	1	12676
533.141	1	12768
533.392	1	12796
533.644	1	12782
533.895	1	12891
534.146	1	12860
534.398	1	13027
534.649	1	13230
534.900	1	13291
535.152	1	13382
535.403	1	13384
535.654	1	13337
535.906	1	13235
536.157	1	13372
536.408	1	13463
536.659	1	13733
536.911	1	13937
537.162	1	13898
537.413	1	13955
537.664	1	13972
537.915	1	13853
538.167	1	13877
538.418	1	13907
538.669	1	14141
538.920	1	14460
539.171	1	14681
539.423	1	14751
539.674	1	14690
539.925	1	14541
540.176	1	14552
540.427	1	14552
540.678	1	14607
540.929	1	14937
541.180	1	15269
541.432	1	15419
541.683	1	15485
541.934	1	15449
542.185	1	15401
542.436	1	15387
542.687	1	15298
542.938	1	15447
