519.277	1	7773
519.400	1	7748
519.522	1	7737
519.645	1	7853
519.768	1	7953
519.890	1	7804
520.013	1	7731
520.136	1	7884
520.258	1	7974
520.381	1	8006
520.504	1	7933
520.626	1	7923
520.749	1	8007
520.872	1	8063
520.994	1	8021
521.117	1	8055
521.240	1	8055
521.362	1	8084
521.485	1	8116
521.607	1	8113
521.730	1	8124
521.853	1	8176
521.975	1	8123
522.098	1	8196
522.220	1	8119
522.343	1	8226
522.466	1	8227
522.588	1	8212
522.711	1	8280
522.833	1	8277
522.956	1	8255
523.078	1	8238
523.201	1	8261
523.324	1	8345
523.446	1	8382
523.569	1	8368
523.691	1	8340
523.814	1	8355
523.936	1	8357
524.059	1	8430
524.181	1	8411
524.304	1	8403
524.426	1	8404
524.549	1	8521
524.671	1	8470
524.794	1	8595
524.916	1	8534
525.039	1	8492
525.161	1	8598
525.284	1	8628
525.406	1	8634
525.528	1	8650
525.651	1	8460
525.773	1	8518
525.896	1	8653
526.018	1	8569
526.141	1	8435
526.263	1	8428
526.386	1	8692
526.508	1	8654
526.630	1	8707
526.753	1	8771
526.875	1	8776
526.998	1	8700
527.120	1	8811
527.242	1	8790
527.365	1	8844
527.487	1	8834
527.609	1	8881
527.732	1	8807
527.854	1	8879
527.976	1	8870
528.099	1	8897
528.221	1	8927
528.344	1	8972
528.466	1	8955
528.588	1	8991
528.711	1	8970
528.833	1	8987
528.955	1	9041
529.077	1	9088
529.200	1	9039
529.322	1	9053
529.444	1	9076
529.567	1	9095
529.689	1	9140
529.811	1	9086
529.933	1	9138
530.056	1	9196
530.178	1	9217
530.300	1	9220
530.423	1	9271
530.545	1	9283
530.667	1	9243
530.789	1	9330
530.911	1	9357
531.034	1	9443
531.156	1	9532
531.278	1	9333
531.400	1	9332
531.523	1	9407
531.645	1	9466
531.767	1	9431
531.889	1	9412
532.011	1	9498
532.134	1	9480
532.256	1	9500
532.378	1	9454
532.500	1	9451
532.622	1	9610
532.744	1	9574
532.867	1	9608
532.989	1	9659
533.111	1	9611
533.233	1	9659
533.355	1	9667
533.477	1	9664
533.599	1	9706
533.721	1	9721
533.844	1	9751
533.966	1	9781
534.088	1	9748
