572.996	1	9570
573.051	1	9702
573.106	1	9517
573.161	1	9536
573.215	1	9763
573.270	1	9694
573.325	1	9621
573.380	1	9604
573.435	1	9666
573.490	1	9761
573.544	1	9725
573.599	1	9738
573.654	1	9746
573.709	1	9686
573.764	1	9789
573.819	1	9787
573.873	1	9822
573.928	1	9860
573.983	1	9887
574.038	1	9855
574.093	1	9824
574.147	1	9912
574.202	1	9903
574.257	1	9958
574.312	1	9934
574.366	1	9935
574.421	1	9914
574.476	1	9997
574.531	1	9992
574.586	1	9997
574.640	1	9977
574.695	1	10059
574.750	1	10063
574.805	1	10122
574.859	1	10102
574.914	1	10109
574.969	1	10106
575.024	1	10178
575.078	1	10198
575.133	1	10182
575.188	1	10241
575.242	1	10200
575.297	1	10193
575.352	1	10234
575.407	1	10256
575.461	1	10294
575.516	1	10304
575.571	1	10385
575.625	1	10361
575.680	1	10427
575.735	1	10534
575.789	1	10525
575.844	1	10202
575.899	1	10365
575.954	1	10544
576.008	1	10515
576.063	1	10191
576.118	1	10222
576.172	1	10474
576.227	1	10546
576.282	1	10548
576.336	1	10516
576.391	1	10554
576.445	1	10570
576.500	1	10586
576.555	1	10612
576.609	1	10660
576.664	1	10666
576.719	1	10679
576.773	1	10691
576.828	1	10760
576.883	1	10779
576.937	1	10680
576.992	1	10784
577.046	1	10793
577.101	1	10779
577.156	1	10833
577.210	1	10832
577.265	1	10911
577.319	1	10854
577.374	1	10898
577.429	1	10942
577.483	1	10936
577.538	1	11018
577.592	1	10939
577.647	1	10990
577.701	1	11043
577.756	1	11015
577.811	1	11041
577.865	1	11037
577.920	1	11093
577.974	1	11098
578.029	1	11088
578.083	1	11066
578.138	1	11135
578.192	1	11237
578.247	1	11252
578.301	1	11219
578.356	1	11182
578.411	1	11104
578.465	1	11237
578.520	1	11227
578.574	1	11249
578.629	1	11326
578.683	1	11320
578.738	1	11340
578.792	1	11308
578.847	1	11401
578.901	1	11358
578.956	1	11337
579.010	1	11386
579.065	1	11402
579.119	1	11463
579.174	1	11383
579.228	1	11438
579.282	1	11479
579.337	1	11602
579.391	1	11372
579.446	1	11484
579.500	1	11466
579.555	1	11495
579.609	1	11503
579.664	1	11517
579.718	1	11539
579.773	1	11533
579.827	1	11619
579.881	1	11571
579.936	1	11637
579.990	1	11653
580.045	1	11693
580.099	1	11758
580.154	1	11714
580.208	1	11669
580.262	1	11778
580.317	1	11675
580.371	1	11728
580.426	1	11815
580.480	1	11810
580.534	1	11791
580.589	1	11833
580.643	1	11885
580.698	1	11899
580.752	1	11844
580.806	1	11872
580.861	1	11875
580.915	1	11896
580.969	1	11979
581.024	1	11936
581.078	1	12014
581.132	1	12069
581.187	1	12087
581.241	1	12058
581.295	1	12024
581.350	1	12032
581.404	1	12103
581.458	1	12096
581.513	1	12107
581.567	1	12155
581.621	1	12169
581.676	1	12186
581.730	1	12225
581.784	1	12304
581.839	1	12966
581.893	1	12251
581.947	1	12212
582.002	1	12209
582.056	1	12299
582.110	1	12385
582.165	1	12356
582.219	1	12281
582.273	1	12399
582.327	1	12473
582.382	1	12476
582.436	1	12517
582.490	1	12505
582.544	1	12511
582.599	1	12509
582.653	1	12490
582.707	1	12549
582.761	1	12548
582.816	1	12555
582.870	1	12569
582.924	1	12486
582.978	1	12539
583.033	1	12630
583.087	1	12653
583.141	1	12666
583.195	1	12645
583.250	1	12639
583.304	1	12740
583.358	1	12711
583.412	1	12756
583.466	1	12771
583.521	1	12841
583.575	1	12861
583.629	1	12765
583.683	1	12810
583.737	1	12901
583.792	1	12872
583.846	1	12903
583.900	1	12916
583.954	1	12967
584.008	1	12883
584.063	1	13036
584.117	1	12969
584.171	1	12877
584.225	1	12980
584.279	1	12951
584.333	1	13013
584.387	1	13000
584.442	1	13107
584.496	1	13103
584.550	1	13138
584.604	1	13099
584.658	1	13160
584.712	1	13188
584.766	1	13159
584.821	1	13127
584.875	1	13266
584.929	1	13201
584.983	1	13269
585.037	1	13243
585.091	1	13268
585.145	1	13308
585.199	1	13387
585.253	1	13395
585.307	1	13402
585.362	1	13255
585.416	1	13340
585.470	1	13338
585.524	1	13482
585.578	1	13393
585.632	1	13376
585.686	1	13447
585.740	1	13524
585.794	1	13545
585.848	1	13603
585.902	1	13576
585.956	1	13544
586.010	1	13565
586.064	1	13627
586.118	1	13600
586.172	1	13531
586.227	1	13696
586.281	1	13650
586.335	1	13614
586.389	1	13589
586.443	1	13682
586.497	1	13682
586.551	1	13624
586.605	1	13730
586.659	1	13703
586.713	1	13766
586.767	1	13781
586.821	1	13884
586.875	1	13891
586.929	1	13953
586.983	1	13929
587.037	1	13898
587.091	1	13962
587.145	1	13928
587.199	1	13988
587.253	1	13973
587.306	1	13980
587.360	1	13939
587.414	1	13984
587.468	1	14018
587.522	1	14056
587.576	1	14108
587.630	1	14156
587.684	1	14115
587.738	1	14194
587.792	1	14156
587.846	1	14058
587.900	1	14149
587.954	1	14075
588.008	1	14213
588.062	1	14259
588.116	1	13817
588.169	1	13384
588.223	1	13541
588.277	1	14289
588.331	1	14530
588.385	1	14371
588.439	1	14252
588.493	1	14324
588.547	1	14327
588.601	1	14297
588.655	1	14386
588.708	1	14569
588.762	1	14569
588.816	1	14568
588.870	1	14533
588.924	1	14500
588.978	1	14632
589.032	1	14652
589.085	1	14563
589.139	1	14563
589.193	1	14651
589.247	1	14682
589.301	1	14651
589.355	1	14675
589.408	1	14738
589.462	1	14732
589.516	1	14690
589.570	1	14754
589.624	1	14681
589.678	1	14728
589.731	1	14821
589.785	1	14802
589.839	1	14786
589.893	1	14891
589.947	1	14893
590.000	1	14849
590.054	1	14839
590.108	1	14840
590.162	1	14972
590.216	1	15019
590.269	1	14948
590.323	1	14969
590.377	1	15028
590.431	1	15005
590.484	1	14987
590.538	1	15075
590.592	1	15111
590.646	1	15145
590.699	1	15069
590.753	1	15148
590.807	1	15249
590.861	1	15217
590.914	1	15163
590.968	1	15302
591.022	1	15228
591.076	1	15273
591.129	1	15258
591.183	1	15207
591.237	1	15247
591.290	1	15316
591.344	1	15255
591.398	1	15372
591.452	1	15307
591.505	1	15303
591.559	1	15458
591.613	1	15442
591.666	1	15461
591.720	1	15513
591.774	1	15397
591.827	1	15553
591.881	1	15588
591.935	1	15411
591.988	1	15471
592.042	1	15459
592.096	1	15540
592.149	1	15612
592.203	1	15622
592.257	1	15593
592.310	1	15692
592.364	1	15616
592.418	1	15685
592.471	1	15739
592.525	1	15730
592.579	1	15819
592.632	1	15812
592.686	1	15794
592.739	1	15814
592.793	1	15833
592.847	1	15778
592.900	1	15709
592.954	1	15897
593.007	1	15904
593.061	1	15846
593.115	1	15922
593.168	1	15983
593.222	1	15964
593.275	1	16035
593.329	1	16001
593.383	1	15942
593.436	1	15986
593.490	1	15972
593.543	1	16049
593.597	1	16089
593.650	1	15948
593.704	1	16113
593.758	1	16040
593.811	1	16127
593.865	1	16056
593.918	1	16153
593.972	1	16144
594.025	1	16141
594.079	1	16214
594.132	1	16174
594.186	1	16346
594.239	1	16221
594.293	1	16273
594.346	1	16320
594.400	1	16254
594.454	1	16306
594.507	1	16325
594.561	1	16385
594.614	1	16426
594.668	1	16385
594.721	1	16283
594.775	1	16340
594.828	1	16423
594.881	1	16464
594.935	1	16485
594.988	1	16419
595.042	1	16420
595.095	1	16506
595.149	1	16437
595.202	1	16495
595.256	1	16477
595.309	1	16508
595.363	1	16528
595.416	1	16493
595.470	1	16498
595.523	1	16569
595.576	1	16612
595.630	1	16586
595.683	1	16685
595.737	1	16630
595.790	1	16755
595.844	1	16722
595.897	1	16758
595.950	1	16752
596.004	1	16851
596.057	1	16805
596.111	1	16785
596.164	1	16857
596.217	1	16865
596.271	1	16806
596.324	1	16867
596.378	1	16917
596.431	1	16883
596.484	1	16912
596.538	1	16885
596.591	1	16931
596.645	1	16902
596.698	1	17069
596.751	1	17005
596.805	1	16783
596.858	1	17265
596.911	1	16158
596.965	1	16709
597.018	1	16819
597.071	1	17055
597.125	1	17021
597.178	1	16994
597.231	1	17032
597.285	1	17037
597.338	1	17104
597.391	1	17082
597.445	1	17176
597.498	1	17221
597.551	1	17177
597.605	1	17199
597.658	1	17207
597.711	1	17212
597.765	1	17271
597.818	1	17215
597.871	1	17304
597.924	1	17254
597.978	1	17225
598.031	1	17158
598.084	1	17258
598.138	1	17079
598.191	1	17241
598.244	1	17332
598.297	1	17289
598.351	1	17252
598.404	1	17199
598.457	1	17317
598.510	1	17359
598.564	1	17333
598.617	1	17379
598.670	1	17430
598.723	1	17369
598.777	1	17425
598.830	1	17416
598.883	1	17467
598.936	1	17446
598.990	1	17393
599.043	1	17478
599.096	1	17436
599.149	1	17435
599.202	1	17446
599.256	1	17439
599.309	1	17461
599.362	1	17476
599.415	1	17532
599.468	1	17489
599.522	1	17533
599.575	1	17477
599.628	1	17604
599.681	1	17584
599.734	1	17555
599.787	1	17538
599.841	1	17550
599.894	1	17598
599.947	1	17671
600.000	1	17633
600.053	1	17358
600.106	1	17243
600.160	1	16975
600.213	1	17757
600.266	1	17704
600.319	1	17530
600.372	1	17609
600.425	1	17440
600.478	1	17588
600.531	1	17527
600.585	1	17573
600.638	1	17493
600.691	1	17612
600.744	1	17627
600.797	1	17545
600.850	1	17586
600.903	1	17546
600.956	1	17623
601.009	1	17591
601.063	1	17597
601.116	1	17632
601.169	1	17610
601.222	1	17678
601.275	1	17580
601.328	1	17645
601.381	1	17579
601.434	1	17632
601.487	1	17656
601.540	1	17595
601.593	1	17587
601.646	1	17676
601.699	1	17615
601.752	1	17638
601.805	1	17666
601.858	1	17779
601.911	1	17656
601.965	1	17704
602.018	1	17752
602.071	1	17746
602.124	1	17715
602.177	1	17700
602.230	1	17795
602.283	1	17746
602.336	1	17733
602.389	1	17728
602.442	1	17654
602.495	1	17614
602.548	1	17679
602.601	1	17753
602.654	1	17614
602.707	1	17578
602.760	1	17664
602.813	1	17664
602.865	1	17753
602.918	1	17676
602.971	1	17706
603.024	1	17704
603.077	1	17800
603.130	1	17827
603.183	1	17760
603.236	1	17766
603.289	1	17713
603.342	1	17705
603.395	1	17644
603.448	1	17664
603.501	1	17739
