552.737	1	2767
552.793	1	2830
552.848	1	2732
552.903	1	2747
552.959	1	2847
553.014	1	2890
553.069	1	2880
553.125	1	2907
553.180	1	2952
553.235	1	2956
553.291	1	3031
553.346	1	3084
553.401	1	3097
553.457	1	3103
553.512	1	3106
553.567	1	3167
553.623	1	3136
553.678	1	3210
553.733	1	3137
553.789	1	3131
553.844	1	3160
553.899	1	3133
553.954	1	3090
554.010	1	3091
554.065	1	3081
554.120	1	3134
554.176	1	3132
554.231	1	3146
554.286	1	3169
554.341	1	3219
554.397	1	3239
554.452	1	3266
554.507	1	3255
554.562	1	3268
554.618	1	3304
554.673	1	3316
554.728	1	3384
554.783	1	3414
554.839	1	3428
554.894	1	3402
554.949	1	3455
555.004	1	3403
555.060	1	3338
555.115	1	3296
555.170	1	3252
555.225	1	3235
555.280	1	3160
555.336	1	3168
555.391	1	3095
555.446	1	3095
555.501	1	3090
555.556	1	3113
555.612	1	3105
555.667	1	3157
555.722	1	3230
555.777	1	3230
555.832	1	3156
555.888	1	3165
555.943	1	3295
555.998	1	3332
556.053	1	3338
556.108	1	3360
556.163	1	3364
556.219	1	3361
556.274	1	3353
556.329	1	3448
556.384	1	3392
556.439	1	3409
556.494	1	3326
556.549	1	3327
556.605	1	3321
556.660	1	3306
556.715	1	3340
556.770	1	3379
556.825	1	3395
556.880	1	3424
556.935	1	3449
556.990	1	3460
557.045	1	3490
557.101	1	3525
557.156	1	3516
557.211	1	3563
557.266	1	3594
557.321	1	3602
557.376	1	3603
557.431	1	3678
557.486	1	3705
557.541	1	3681
557.596	1	3682
557.651	1	3713
557.706	1	3751
557.762	1	3730
557.817	1	3694
557.872	1	3712
557.927	1	3648
557.982	1	3631
558.037	1	3574
558.092	1	3520
558.147	1	3477
558.202	1	3440
558.257	1	3427
558.312	1	3410
558.367	1	3504
558.422	1	3474
558.477	1	3499
558.532	1	3571
558.587	1	3603
558.642	1	3636
558.697	1	3667
558.752	1	3666
558.807	1	3695
558.862	1	3696
558.917	1	3725
558.972	1	3694
559.027	1	3690
559.082	1	3685
559.137	1	3675
559.192	1	3640
559.247	1	3625
559.302	1	3620
559.357	1	3573
559.412	1	3623
559.467	1	3607
559.522	1	3629
559.577	1	3671
559.632	1	3685
559.687	1	3701
559.742	1	3739
559.796	1	3753
559.851	1	3812
559.906	1	3829
559.961	1	3836
560.016	1	3862
560.071	1	3926
560.126	1	3932
560.181	1	3989
560.236	1	3985
560.291	1	4011
560.346	1	4059
560.401	1	4059
560.455	1	4097
560.510	1	4119
560.565	1	4124
560.620	1	4116
560.675	1	4130
560.730	1	4180
560.785	1	4051
560.840	1	4023
560.894	1	3993
560.949	1	3938
561.004	1	3906
561.059	1	3884
561.114	1	3868
561.169	1	3825
561.224	1	3871
561.278	1	3932
561.333	1	3943
561.388	1	3960
561.443	1	3981
