512.238	1	1391
512.294	1	1386
512.351	1	1370
512.407	1	1372
512.463	1	1401
512.520	1	1406
512.576	1	1366
512.632	1	1361
512.689	1	1366
512.745	1	1391
512.801	1	1361
512.858	1	1364
512.914	1	1393
512.970	1	1387
513.026	1	1404
513.083	1	1405
513.139	1	1395
513.195	1	1394
513.252	1	1431
513.308	1	1447
513.364	1	1441
513.420	1	1476
513.477	1	1453
513.533	1	1458
513.589	1	1441
513.645	1	1427
513.702	1	1422
513.758	1	1407
513.814	1	1390
513.870	1	1401
513.927	1	1409
513.983	1	1402
514.039	1	1436
514.095	1	1424
514.152	1	1408
514.208	1	1445
514.264	1	1442
514.320	1	1447
514.377	1	1449
514.433	1	1460
514.489	1	1490
514.545	1	1485
514.601	1	1506
514.658	1	1513
514.714	1	1491
514.770	1	1474
514.826	1	1487
514.882	1	1482
514.938	1	1463
514.995	1	1449
515.051	1	1453
515.107	1	1442
515.163	1	1392
515.219	1	1434
515.275	1	1459
515.332	1	1446
515.388	1	1447
515.444	1	1446
515.500	1	1515
515.556	1	1504
515.612	1	1515
515.669	1	1523
515.725	1	1577
515.781	1	1530
515.837	1	1555
515.893	1	1567
515.949	1	1554
516.005	1	1541
516.061	1	1509
516.118	1	1505
516.174	1	1495
516.230	1	1491
516.286	1	1476
516.342	1	1439
516.398	1	1456
516.454	1	1498
516.510	1	1496
516.566	1	1489
516.622	1	1486
516.678	1	1526
516.735	1	1537
516.791	1	1562
516.847	1	1566
516.903	1	1571
516.959	1	1572
517.015	1	1575
517.071	1	1575
517.127	1	1599
517.183	1	1591
517.239	1	1560
517.295	1	1565
517.351	1	1555
517.407	1	1541
517.463	1	1520
517.519	1	1545
517.575	1	1526
517.631	1	1533
517.687	1	1507
517.743	1	1512
517.799	1	1501
517.855	1	1523
517.911	1	1537
517.967	1	1547
518.023	1	1529
518.079	1	1578
518.135	1	1623
518.191	1	1589
518.247	1	1616
518.303	1	1614
518.359	1	1608
518.415	1	1614
518.471	1	1605
518.527	1	1636
518.583	1	1623
518.639	1	1614
518.695	1	1603
518.751	1	1575
518.807	1	1573
518.863	1	1542
518.919	1	1537
518.975	1	1523
519.031	1	1549
519.087	1	1536
519.143	1	1550
519.199	1	1556
519.255	1	1562
519.311	1	1569
519.367	1	1565
519.422	1	1589
519.478	1	1619
519.534	1	1631
519.590	1	1615
519.646	1	1633
519.702	1	1648
519.758	1	1682
519.814	1	1676
519.870	1	1690
519.926	1	1678
519.981	1	1685
520.037	1	1688
520.093	1	1669
520.149	1	1628
520.205	1	1589
520.261	1	1603
520.317	1	1567
520.373	1	1544
520.428	1	1538
520.484	1	1532
520.540	1	1529
