TITLE	
DATA TYPE	ULTRAVIOLET SPECTRUM
ORIGIN	JASCO
OWNER	
DATE	20/03/13
TIME	14:38:45
SPECTROMETER/DATA SYSTEM	
LOCALE	1033
RESOLUTION	
DELTAX	-1
XUNITS	NANOMETERS
YUNITS	ABSORBANCE
FIRSTX	  700.0000
LASTX	  300.0000
NPOINTS	     401
FIRSTY	    -0.00464
MAXY	     0.19911
MINY	    -0.00566
XYDATA
700.0000	-0.00464223
699.0000	-0.00464957
698.0000	-0.00466599
697.0000	-0.00469183
696.0000	-0.00467769
695.0000	-0.00468151
694.0000	-0.00470473
693.0000	-0.00467422
692.0000	-0.00466276
691.0000	-0.004667
690.0000	-0.00469213
689.0000	-0.00470729
688.0000	-0.00470467
687.0000	-0.00474311
686.0000	-0.004764
685.0000	-0.00476257
684.0000	-0.00475015
683.0000	-0.00473517
682.0000	-0.00475087
681.0000	-0.00478406
680.0000	-0.00481743
679.0000	-0.00482364
678.0000	-0.00479761
677.0000	-0.0047797
676.0000	-0.00480173
675.0000	-0.00484214
674.0000	-0.00488017
673.0000	-0.00485539
672.0000	-0.00482603
671.0000	-0.00488184
670.0000	-0.00486895
669.0000	-0.00483814
668.0000	-0.00485319
667.0000	-0.00486602
666.0000	-0.00492243
665.0000	-0.00493085
664.0000	-0.00491091
663.0000	-0.00490613
662.0000	-0.00490464
661.0000	-0.004921
660.0000	-0.00492798
659.0000	-0.00492273
658.0000	-0.00494004
657.0000	-0.00495693
656.0000	-0.00494989
655.0000	-0.004949
654.0000	-0.00493013
653.0000	-0.00497502
652.0000	-0.00502827
651.0000	-0.0050032
650.0000	-0.00499777
649.0000	-0.00502093
648.0000	-0.00499866
647.0000	-0.00502325
646.0000	-0.00508032
645.0000	-0.00507626
644.0000	-0.00507704
643.0000	-0.00506379
642.0000	-0.00507859
641.0000	-0.0050608
640.0000	-0.00505782
639.0000	-0.00509769
638.0000	-0.00512593
637.0000	-0.00510796
636.0000	-0.00506438
635.0000	-0.00508301
634.0000	-0.00510892
633.0000	-0.00513906
632.0000	-0.00513852
631.0000	-0.00511566
630.0000	-0.00513542
629.0000	-0.00516001
628.0000	-0.00511924
627.0000	-0.00512133
626.0000	-0.00518144
625.0000	-0.00519595
624.0000	-0.00519237
623.0000	-0.0051969
622.0000	-0.00518443
621.0000	-0.0051636
620.0000	-0.00518992
619.0000	-0.0052437
618.0000	-0.00527504
617.0000	-0.00525845
616.0000	-0.00524179
615.0000	-0.00523905
614.0000	-0.005236
613.0000	-0.00526006
612.0000	-0.00526979
611.0000	-0.00527188
610.0000	-0.00528501
609.0000	-0.00529188
608.0000	-0.00528907
607.0000	-0.00529785
606.0000	-0.00531599
605.0000	-0.00528179
604.0000	-0.00528328
603.0000	-0.00530853
602.0000	-0.00530949
601.0000	-0.00530734
600.0000	-0.0053077
