TITLE	
DATA TYPE	ULTRAVIOLET SPECTRUM
ORIGIN	JASCO
OWNER	
DATE	20/03/13
TIME	14:30:10
SPECTROMETER/DATA SYSTEM	
LOCALE	1033
RESOLUTION	
DELTAX	-1
XUNITS	NANOMETERS
YUNITS	ABSORBANCE
FIRSTX	  700.0000
LASTX	  300.0000
NPOINTS	     401
FIRSTY	    -0.00688
MAXY	     0.32536
MINY	    -0.00773
XYDATA
700.0000	-0.00688117
699.0000	-0.00689078
698.0000	-0.00690708
697.0000	-0.00690129
696.0000	-0.00688213
695.0000	-0.00688619
694.0000	-0.00691245
693.0000	-0.00691018
692.0000	-0.00690624
691.0000	-0.00692278
690.0000	-0.00696176
689.0000	-0.00696689
688.0000	-0.00693633
687.0000	-0.00692194
686.0000	-0.00692123
685.0000	-0.00694869
684.0000	-0.00693669
683.0000	-0.00693114
682.0000	-0.0069802
681.0000	-0.00700737
680.0000	-0.00702211
679.0000	-0.00701811
678.0000	-0.00701883
677.0000	-0.00702826
676.0000	-0.00702694
675.0000	-0.00704969
674.0000	-0.00706061
673.0000	-0.00703996
672.0000	-0.00705655
671.0000	-0.00708813
670.0000	-0.00708192
669.0000	-0.00705811
668.0000	-0.00706306
667.0000	-0.00707172
666.0000	-0.00707697
665.0000	-0.00710383
664.0000	-0.00710449
663.0000	-0.00709303
662.0000	-0.00710825
661.0000	-0.00712496
660.0000	-0.00712425
659.0000	-0.00715117
658.0000	-0.00715254
657.0000	-0.00717355
656.0000	-0.00717385
655.0000	-0.00712496
654.0000	-0.00712257
653.0000	-0.00716191
652.0000	-0.00720143
651.0000	-0.00719295
650.0000	-0.00716866
649.0000	-0.00717003
648.0000	-0.00719433
647.0000	-0.0072311
646.0000	-0.00726489
645.0000	-0.00726751
644.0000	-0.00725032
643.0000	-0.00723844
642.0000	-0.00727987
641.0000	-0.00727342
640.0000	-0.00725074
639.0000	-0.00727348
638.0000	-0.00730476
637.0000	-0.00731771
636.0000	-0.00727706
635.0000	-0.00728297
634.0000	-0.00732864
633.0000	-0.00734714
632.0000	-0.00733688
631.0000	-0.00728888
630.0000	-0.00729187
629.0000	-0.00730058
628.0000	-0.00725886
627.0000	-0.00730184
626.0000	-0.00734189
625.0000	-0.0073626
624.0000	-0.00738565
623.0000	-0.0073558
622.0000	-0.00733646
621.0000	-0.00733712
620.0000	-0.00735031
619.0000	-0.00740224
618.0000	-0.00744403
617.0000	-0.00741221
616.0000	-0.007398
615.0000	-0.00743233
614.0000	-0.00742618
613.0000	-0.0074377
612.0000	-0.0074423
611.0000	-0.00740236
610.0000	-0.00742588
609.0000	-0.0074737
608.0000	-0.00747662
607.0000	-0.00747537
606.0000	-0.00747972
605.0000	-0.0074494
604.0000	-0.00741454
603.0000	-0.00745197
602.0000	-0.00748265
601.0000	-0.00745925
600.0000	-0.00745597
