TITLE	
599.0000	-0.00742719
598.0000	-0.00747704
597.0000	-0.0074836
596.0000	-0.00749626
595.0000	-0.0074882
594.0000	-0.00748301
593.0000	-0.00751208
592.0000	-0.00756503
591.0000	-0.00759941
590.0000	-0.00756879
589.0000	-0.0075085
588.0000	-0.00752909
587.0000	-0.00753428
586.0000	-0.00747674
585.0000	-0.00744415
584.0000	-0.00746641
583.0000	-0.00753828
582.0000	-0.00758849
581.0000	-0.00756825
580.0000	-0.00753064
579.0000	-0.00750599
578.0000	-0.00751787
577.0000	-0.0075467
576.0000	-0.00748301
575.0000	-0.00740391
574.0000	-0.0073906
573.0000	-0.0073515
572.0000	-0.00726626
571.0000	-0.00723277
570.0000	-0.00720716
569.0000	-0.00715033
568.0000	-0.00703447
567.0000	-0.00685676
566.0000	-0.00668293
565.0000	-0.00649991
564.0000	-0.00629331
563.0000	-0.00604766
562.0000	-0.00574645
561.0000	-0.00542452
560.0000	-0.00505561
559.0000	-0.00461632
558.0000	-0.00421279
557.0000	-0.00374031
556.0000	-0.00313847
555.0000	-0.00252876
554.0000	-0.00187708
553.0000	-0.00114965
552.0000	-0.000326228
551.0000	0.000643979
550.0000	0.0016774
549.0000	0.00277333
548.0000	0.00395419
547.0000	0.00521798
546.0000	0.00659589
545.0000	0.00809147
544.0000	0.00967402
543.0000	0.011349
542.0000	0.0130893
541.0000	0.0148829
540.0000	0.0167681
539.0000	0.0186888
538.0000	0.0206667
537.0000	0.0226935
536.0000	0.0247244
535.0000	0.0268075
534.0000	0.0289114
533.0000	0.0309224
532.0000	0.0328576
531.0000	0.0347114
530.0000	0.0364944
529.0000	0.0382297
528.0000	0.0398333
527.0000	0.0413667
526.0000	0.0427856
525.0000	0.0440598
524.0000	0.0451622
523.0000	0.0461796
522.0000	0.0471402
521.0000	0.0478148
520.0000	0.0483541
519.0000	0.0487745
518.0000	0.0489941
517.0000	0.0490514
516.0000	0.0490087
515.0000	0.0488097
514.0000	0.0483383
513.0000	0.0476769
512.0000	0.0469167
511.0000	0.0460573
510.0000	0.0451063
509.0000	0.0441098
508.0000	0.042925
507.0000	0.0416768
506.0000	0.0404313
505.0000	0.039065
504.0000	0.037681
503.0000	0.0362945
502.0000	0.0350535
501.0000	0.0339204
500.0000	0.0327597
499.0000	0.0316842
498.0000	0.0307928
497.0000	0.0299751
496.0000	0.0290893
495.0000	0.0284289
494.0000	0.0279471
493.0000	0.0275052
492.0000	0.0271687
491.0000	0.0268663
490.0000	0.0267217
489.0000	0.0267524
488.0000	0.026734
487.0000	0.026888
486.0000	0.027156
485.0000	0.0274146
484.0000	0.0278376
483.0000	0.0282168
482.0000	0.0287386
481.0000	0.029415
480.0000	0.0300194
479.0000	0.030643
478.0000	0.0311502
477.0000	0.031751
476.0000	0.0324197
475.0000	0.0328892
474.0000	0.0334766
473.0000	0.0341194
472.0000	0.0345592
471.0000	0.0350067
470.0000	0.0355801
469.0000	0.0360963
468.0000	0.036384
467.0000	0.0367785
466.0000	0.0371372
465.0000	0.0373539
464.0000	0.037726
463.0000	0.0380594
462.0000	0.0383744
461.0000	0.0386744
460.0000	0.0390056
459.0000	0.0394117
458.0000	0.0397574
457.0000	0.0401337
456.0000	0.0405489
455.0000	0.0408457
454.0000	0.0412359
453.0000	0.0417026
452.0000	0.0421983
451.0000	0.0426914
450.0000	0.043296
449.0000	0.0439805
448.0000	0.044566
447.0000	0.0453469
446.0000	0.0462027
445.0000	0.0471163
444.0000	0.0482429
443.0000	0.0493222
442.0000	0.0502862
441.0000	0.0514522
440.0000	0.0526168
439.0000	0.053751
438.0000	0.0549616
437.0000	0.0561609
436.0000	0.057328
435.0000	0.0585
434.0000	0.0597169
433.0000	0.0609926
432.0000	0.0622171
431.0000	0.0634903
430.0000	0.0649019
429.0000	0.0663053
428.0000	0.0674663
427.0000	0.0683508
426.0000	0.0694062
425.0000	0.0706703
424.0000	0.0717072
423.0000	0.0725233
422.0000	0.0735815
421.0000	0.0747972
420.0000	0.0755624
419.0000	0.0764165
418.0000	0.0772096
417.0000	0.0776103
416.0000	0.0784246
415.0000	0.0791931
414.0000	0.0797921
413.0000	0.0805756
412.0000	0.0808367
411.0000	0.0806303
410.0000	0.0813478
409.0000	0.0825703
408.0000	0.0832856
407.0000	0.0834355
406.0000	0.0835455
405.0000	0.0836445
404.0000	0.0842866
403.0000	0.085197
402.0000	0.0859212
401.0000	0.0873719
400.0000	0.0832194
399.0000	0.0836285
398.0000	0.084003
397.0000	0.0842165
396.0000	0.0842425
395.0000	0.0846889
394.0000	0.0849442
393.0000	0.0851453
392.0000	0.0857417
391.0000	0.0862512
390.0000	0.0868295
389.0000	0.087493
388.0000	0.0880091
387.0000	0.0884188
386.0000	0.0890088
385.0000	0.0896111
384.0000	0.0900944
383.0000	0.0908345
382.0000	0.0916757
381.0000	0.0922488
380.0000	0.0929629
379.0000	0.0939173
378.0000	0.0947644
377.0000	0.0953781
376.0000	0.0961804
375.0000	0.0974533
374.0000	0.0984853
373.0000	0.0994921
372.0000	0.100577
371.0000	0.101661
370.0000	0.10554
369.0000	0.106973
368.0000	0.107774
367.0000	0.10829
366.0000	0.10913
365.0000	0.110378
364.0000	0.111917
363.0000	0.113432
362.0000	0.113982
361.0000	0.115194
360.0000	0.116915
359.0000	0.118842
358.0000	0.120975
357.0000	0.122029
356.0000	0.123024
355.0000	0.125094
354.0000	0.127268
353.0000	0.128794
352.0000	0.129602
351.0000	0.131283
350.0000	0.133473
349.0000	0.134712
348.0000	0.136454
347.0000	0.138659
346.0000	0.140439
345.0000	0.142131
344.0000	0.14403
343.0000	0.14599
342.0000	0.147794
341.0000	0.150353
340.0000	0.153507
339.0000	0.155374
338.0000	0.157221
337.0000	0.161376
336.0000	0.16563
335.0000	0.163537
334.0000	0.164562
333.0000	0.172991
332.0000	0.179042
331.0000	0.182714
330.0000	0.185248
329.0000	0.187401
328.0000	0.191029
327.0000	0.193307
326.0000	0.195453
325.0000	0.199268
324.0000	0.202288
323.0000	0.205739
322.0000	0.210859
321.0000	0.215191
320.0000	0.218438
319.0000	0.222144
318.0000	0.225237
317.0000	0.228803
316.0000	0.232335
315.0000	0.23474
314.0000	0.237432
313.0000	0.240149
312.0000	0.243224
311.0000	0.247029
310.0000	0.250846
309.0000	0.255025
308.0000	0.259127
307.0000	0.263347
306.0000	0.267576
305.0000	0.27213
304.0000	0.276497
303.0000	0.280669
302.0000	0.28567
301.0000	0.290126
300.0000	0.294856

##### Extended Information
[Comments]
Sample name
Comment
User
Division
Company	UMBC

[Detailed Information]
Creation date	3/13/2020 3:05 PM

Data array type	Linear data array
Horizontal axis	Wavelength [nm]
Vertical axis	Abs
Start	700 nm
End	300 nm
Data interval	1 nm
Data points	401     

[Measurement Information]
Instrument name	V-730
Model name	V-730
Serial No.	A076561798

Measurement date	3/13/2020 3:05 PM

Photometric mode	Abs
Measurement range	700 - 300 nm
Data interval	1 nm
Bandwidth	1.0 nm
Response	0.06 sec
Scan speed	2000 nm/min
Change source at	330 nm
Light source	D2/WI
Filter exchange	Step
Correction	Baseline

