TITLE	
DATA TYPE	ULTRAVIOLET SPECTRUM
ORIGIN	JASCO
OWNER	
DATE	20/03/13
TIME	15:23:53
SPECTROMETER/DATA SYSTEM	
LOCALE	1033
RESOLUTION	
DELTAX	-1
XUNITS	NANOMETERS
YUNITS	ABSORBANCE
FIRSTX	  700.0000
LASTX	  300.0000
NPOINTS	     401
FIRSTY	    -0.00593
MAXY	     0.49724
MINY	    -0.00649
XYDATA
476.0000	0.0674337
475.0000	0.0684219
474.0000	0.0695809
473.0000	0.0708022
472.0000	0.0719616
471.0000	0.073193
470.0000	0.074483
469.0000	0.0757562
468.0000	0.0771179
467.0000	0.0786337
466.0000	0.0801807
465.0000	0.0818077
464.0000	0.0834824
463.0000	0.0851583
462.0000	0.0868547
461.0000	0.0884001
460.0000	0.090197
459.0000	0.09209
458.0000	0.0938078
457.0000	0.0955285
456.0000	0.0972969
455.0000	0.0989011
454.0000	0.100366
453.0000	0.102027
452.0000	0.1037
451.0000	0.105121
450.0000	0.106549
449.0000	0.108003
448.0000	0.109247
447.0000	0.110673
446.0000	0.112012
445.0000	0.113132
444.0000	0.114204
443.0000	0.115338
442.0000	0.116461
441.0000	0.117239
440.0000	0.118102
439.0000	0.118845
438.0000	0.11945
437.0000	0.120193
436.0000	0.120773
435.0000	0.121243
434.0000	0.121784
433.0000	0.122293
432.0000	0.12263
431.0000	0.122862
430.0000	0.123266
429.0000	0.123648
428.0000	0.123911
427.0000	0.124165
426.0000	0.124285
425.0000	0.124779
424.0000	0.125182
423.0000	0.125184
422.0000	0.125538
421.0000	0.12601
420.0000	0.126251
419.0000	0.126859
418.0000	0.127621
417.0000	0.128163
416.0000	0.128817
415.0000	0.129217
414.0000	0.129671
413.0000	0.130579
412.0000	0.131182
411.0000	0.131928
410.0000	0.133141
409.0000	0.134406
408.0000	0.135721
407.0000	0.136437
406.0000	0.137019
405.0000	0.137806
404.0000	0.139359
403.0000	0.14078
402.0000	0.142102
401.0000	0.144691
