TITLE	
DATA TYPE	ULTRAVIOLET SPECTRUM
ORIGIN	JASCO
OWNER	
DATE	20/03/13
TIME	14:49:33
SPECTROMETER/DATA SYSTEM	
LOCALE	1033
RESOLUTION	
DELTAX	-1
XUNITS	NANOMETERS
YUNITS	ABSORBANCE
FIRSTX	  700.0000
LASTX	  300.0000
NPOINTS	     401
FIRSTY	    -0.00661
MAXY	     0.18498
MINY	    -0.00676
XYDATA
481.0000	0.0178258
480.0000	0.0175632
479.0000	0.0173005
478.0000	0.0171713
477.0000	0.0170933
476.0000	0.0170859
475.0000	0.0171148
474.0000	0.0172112
473.0000	0.0175003
472.0000	0.0177515
471.0000	0.0180396
470.0000	0.0184698
469.0000	0.0187603
468.0000	0.0191062
467.0000	0.0195596
466.0000	0.0198954
465.0000	0.0202525
464.0000	0.0206225
463.0000	0.0210366
462.0000	0.0215014
461.0000	0.0218311
460.0000	0.0221023
459.0000	0.022417
458.0000	0.0226131
457.0000	0.0228951
456.0000	0.0233643
455.0000	0.0235418
454.0000	0.0236226
453.0000	0.0238594
452.0000	0.0241058
451.0000	0.0241737
450.0000	0.0241963
449.0000	0.0243552
448.0000	0.0246185
447.0000	0.0248637
446.0000	0.0249025
445.0000	0.0250157
444.0000	0.0252206
443.0000	0.0253887
442.0000	0.0255842
441.0000	0.0257718
440.0000	0.0261229
439.0000	0.0264589
438.0000	0.0266487
437.0000	0.0271149
436.0000	0.0275757
435.0000	0.027881
434.0000	0.0283632
433.0000	0.0290381
432.0000	0.0296796
431.0000	0.0302258
430.0000	0.0308638
429.0000	0.0316734
428.0000	0.0325293
427.0000	0.0333513
426.0000	0.0341294
425.0000	0.034853
424.0000	0.0356404
423.0000	0.0365114
422.0000	0.0373685
421.0000	0.038187
420.0000	0.039217
419.0000	0.0404636
418.0000	0.0414459
417.0000	0.0420069
416.0000	0.0428719
415.0000	0.0438948
414.0000	0.0445891
413.0000	0.0453729
412.0000	0.0464577
411.0000	0.0472857
410.0000	0.0478139
409.0000	0.0486504
408.0000	0.0495425
407.0000	0.0502799
406.0000	0.0506565
405.0000	0.0508262
404.0000	0.0516738
403.0000	0.0526514
402.0000	0.0533015
401.0000	0.0542843
400.0000	0.052086
399.0000	0.0525859
398.0000	0.0528908
397.0000	0.0528806
396.0000	0.0527833
395.0000	0.0530665
394.0000	0.0532347
393.0000	0.0531857
392.0000	0.0530754
391.0000	0.0534746
